scorer,,,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia
labeled-data,video5min_labeled,img00096.jpg,536.0520096859802,431.57925354218963,555.4595771874305,413.8593006060829,549.3419743880603,398.6707695179914,669.1626085274488,413.437396964747,669.3735603481167,439.5954227275713,687.9373205668952,397.8269622353196,690.6796942355784,450.9868210436399,565.1633609381556,420.8207106881248,617.2684606431362,461.95631571837265,647.4345709986512,457.7372793050139,575.0780965095487,378.6303465545373,647.856474639987,381.37272022322054,570.8590600961899,457.10442384301007,639.2074499926016,422.2973734328004,884.8397012921158,704.7573292840646,891.2493706352923,674.9712188069502,884.4626619189878,662.5289194937252,953.0838278282894,621.0545884496419,959.1164577983378,626.3331396734343,974.198032723459,585.9899267487349,993.0500013798605,612.7597222408251,906.3309455604135,679.8727306576145,948.559355350753,670.8237857025417,959.870536544594,651.5947776730122,899.544236844109,639.9065571060432,932.7237016793757,624.824982180922,932.3466623062477,689.6757543589433,945.5430403657288,633.1198483897388,496.286858491115,263.6916117047527,513.7210058427028,248.43673277211343,513.3247752210758,233.37996915028768,608.4201244115543,265.07841888044715,608.4201244115543,286.6729877591183,624.269349276634,261.9085739074312,620.3070430603641,295.19194612409865,521.2493876536156,255.76699927221281,560.476219194688,298.9561370295551,584.0519411814942,294.00325425921767,533.7306522348659,227.83274044750976,587.8161320869506,237.7385059881846,522.4380795184966,291.0315245970153,580.4858655868512,268.6444944750901,791.616143407361,479.5916172355626,818.6585272395837,469.4197113904146,821.6356704137734,457.0149481646244,886.3885344523981,501.6720957774691,882.4190102201453,516.5578116484173,905.2437745555992,497.70257154521624,894.5756781814197,529.7068606677549,822.1318609428049,485.79399884845765,843.2199584266482,520.5273358806702,870.7585327879025,525.7373364355021,837.0175768137532,451.3087570807609,881.6747244265978,473.14114035815163,817.6661461815204,506.63400106778516,868.773770671776,503.9049531581113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00109.jpg,383.12653078851713,407.9197648724193,396.9634722105592,399.8691807723221,388.4097266042059,388.2964661284325,509.92323036504763,416.9766719850286,512.4390378963279,433.07784018522295,522.2506872683214,408.17134562554736,537.5971132091316,442.63790880408834,404.0077332981442,410.68715315682766,462.62604877697675,445.9084585947528,495.0799659304935,444.9021355822407,435.7069081922768,383.2648510658717,485.016735805372,391.06385441284084,417.08993246080206,433.83258244460706,500.61474249931024,426.0335790976379,1090.784152944926,868.0116992608273,1096.574426997343,839.0603289987425,1088.4680433239591,839.6393564039842,1100.6276188340348,748.1530263757962,1104.7288338748829,751.5417658993263,1113.9754196210497,716.0579930984112,1118.598712494133,736.5160640618052,1103.2432034187495,821.6751263164326,1108.4796273244629,803.7205229046004,1104.9387326526733,782.7657150967358,1092.3641965561212,777.807465825145,1088.923595733275,812.8585867078896,,,1099.05494281265,762.1451931116646,504.517109377339,218.0987324036429,520.8413649563796,205.7927551209815,513.809377937716,199.51419528288895,593.923801471777,222.11701070002215,593.1703742912059,247.9846772329635,616.5266168889102,209.81103341736076,604.4717819997725,257.2769457933405,519.3345105952375,215.8384508619296,552.4853065403661,257.77923058038795,575.5904067445467,255.01666425162716,541.6861836188469,185.95250603260902,575.8415491380705,198.00734092174673,523.101646498093,248.98924680705832,570.316416480549,230.40470968630433,553.7130404300608,410.8501473821664,575.4441192115457,395.0626115152757,576.372797791951,383.7327328343306,654.3817985459993,412.1502973947339,653.2673842495129,427.19489039730036,678.8989130687003,407.1354330605451,672.955370154106,438.52476907824547,583.4307550030317,416.7936902967606,606.2762480810029,443.16816198027215,637.8513198147843,444.83978342500177,589.5600336337069,373.70300416595296,648.2525199153241,389.8620114650058,580.6447192618156,434.62431904054307,643.6091270132974,416.6079545806795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00112.jpg,346.74784730731227,389.18031936826515,351.73966572016786,380.9246196854655,356.7314841330234,369.40503873272183,465.2075381046929,412.7954603213896,467.3194612793627,428.9228736552308,474.42320286688795,414.3314044484222,498.23033683589153,449.46612635429034,366.1391419110975,397.05203301930663,409.72155651564435,422.97109016297986,432.95271143701075,426.426964448803,381.88256921318055,369.5970317486009,435.64061365931764,384.76448000304674,377.6587228638412,412.79546032138967,453.1606567026998,419.8515887010784,,,,,,,1153.8788850181047,779.5886444022345,1160.7317138836268,783.1640333755504,1161.9235102080654,754.2629725079137,1172.0537789657938,765.8829866711903,1164.009153775833,858.247201815184,1169.3722372358068,837.3907661375081,1162.802633524397,807.5250830330001,1149.3093007739797,807.9882154923562,1148.217852477021,847.2230858141268,,,1155.368630423653,795.0819966199367,520.8542766334311,216.75624597821476,531.1117282426947,201.01878597496113,530.8307021712079,187.24850847211422,608.8154370087593,218.30188937139144,605.7241502224059,237.97371437545846,623.1477666545795,209.59008115530463,623.5693057618096,246.26398348431528,534.0625019933046,210.57367240550798,561.3220309275118,251.74399187830537,586.6143773613122,248.652705091952,552.7507357471684,178.53670025602742,592.5159248625323,196.1008297239444,536.5917366366847,241.2055141975552,586.0523252183389,221.2526631220015,511.91558577758315,391.16987778419576,530.4862536393496,375.904159287659,534.4207171693848,359.22203392030957,607.6017388280404,392.74366319620987,607.2869817456376,405.9634606571283,625.7002710662025,386.60590008935486,621.7658075361672,418.3963654120397,542.4470227706566,397.3076408910507,560.3881764676174,425.4783997661031,589.5032065898782,427.0521851781172,545.4372150534834,352.1399995662461,589.5032065898782,356.5465987198856,538.0404236170173,414.1471447996016,595.3262126143304,398.2519121382592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00119.jpg,316.99325447919955,354.2637750411516,329.7091038613513,350.23192035900587,329.39896119349396,334.41464429828056,439.1894656149989,368.2201950947326,443.8416056328592,381.556329812599,453.14588566858004,362.9477697411575,468.65301906144794,390.5504671804625,344.5959519185045,357.0550590518678,379.33193071852867,384.0374711554579,419.9606202078427,388.3794685054609,374.05950536495357,338.1363563125688,412.5171961792661,350.54206302686316,344.90609458636186,374.73319111973717,416.54905086141173,374.1129057840224,1377.411405517212,949.0645568572536,1380.870053742665,920.5307089972658,1366.8192953267621,917.7205573140852,1361.4151574744917,812.6641174659488,1367.900122897216,813.0964484941304,1360.766660932219,785.2110971764153,1372.871929721305,803.152834845953,1377.1952400031212,902.8051368418189,1383.6802054258458,882.7017440313731,1375.6820814044854,847.2505997204794,1359.438996047156,842.3917438017784,1365.5223022422172,890.6998680527333,1391.7825405057224,912.5115216565137,1365.4874128894269,827.0401105300347,,,,,,,703.5446594029574,195.12018691908045,700.0449738207662,211.17756782560502,715.278899296187,196.14950620796023,709.7205751362361,224.14699086549024,652.2845588167445,176.7983035770204,662.9894794210942,213.0303425455886,685.0169122031215,222.5000800032826,661.3425685588866,149.62427435059422,688.9283255008646,158.68228409273627,653.0008478966154,202.378008782186,689.2113146611152,194.8116420546003,482.6832324593477,351.82283427688714,504.0505650641315,336.83123801385335,503.3612962704288,327.8707436957182,580.7317183635571,357.1646674280831,580.0424495698544,374.3963872706506,600.5481961825099,349.41039349892765,597.7911210076991,383.8738331840628,508.8754466200504,356.64771583280606,534.3783919870505,388.8710319384074,562.6384125288612,389.73261793053575,518.0082581366112,317.1870773933263,562.2937781320098,321.83964175081957,511.9771561917126,379.5659032234209,563.3276813225639,360.7833285950222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00126.jpg,,,,,,,411.15153000452915,360.6685678395719,414.7206894769122,365.7248770921145,414.42325952088026,355.9096885430612,455.46859345328517,377.6220753333913,328.1685722716236,344.60735021384824,,,382.59825422546487,364.2377273119549,353.45011853433675,329.1409925001884,387.9519934340394,341.93048060956096,339.1734806448046,356.2071184990931,389.439143214199,356.2071184990931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.6728526299717,162.03111847561547,828.2393450423472,179.8305398833506,843.6030561521817,159.97013283893037,842.2915198379276,195.38161332379286,784.5839220107442,144.98114639031132,797.8866474838936,184.51459814854405,815.498706561021,190.88491738920715,797.5119228226781,117.43888379097382,821.3069388098609,129.99215994169228,785.1460090025674,168.0267130550631,819.8080401649989,162.21848080622323,481.02337181337435,369.812945939404,492.43255968348365,353.16675380104783,494.4899542174378,337.82981272975337,573.6061258413105,352.0445386007092,572.857982374418,365.1370492713264,595.1152505144673,346.246426732293,600.3522547827142,370.37405353957337,505.8991420875471,369.06480247251164,542.7452078319984,395.062787947023,572.2968747742487,390.7609630123916,500.288066085854,326.4206248596441,544.0544588990601,315.0114369895348,508.1435724882243,388.14246087826814,561.2617586375857,358.4037580692947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00127.jpg,,,,,308.82952466878504,317.6559132609815,,,,,409.8773052931735,355.09447946354277,449.8602400726078,379.4477215564709,,,,,393.1571689308646,363.8180288699648,338.63498514072694,318.0193944862491,378.2544386948937,334.73953084855805,342.6332786186704,349.27877985926136,396.4284999582729,354.73099823827516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.4798000930704,125.01723423548523,858.4743834909326,159.12143737814446,854.2730894713048,177.79385524315677,866.8769715301881,154.21992768857874,868.0439976467514,192.7317895351666,808.5256657020248,141.61604562969544,823.2301947707219,179.42769180634534,839.335155179295,185.02941716584903,822.529979100784,114.77444494874027,844.003259645548,122.01000687143252,811.0931231584639,169.62467242721388,843.5364491989228,155.62035902845466,494.11944843514635,366.9599597458337,504.7331602692099,351.86490291516554,503.55385895431397,341.2511910811019,580.9160252114885,355.4028068598534,585.8690907340515,371.4413047424383,597.662103883011,352.5724837041031,608.9833965060122,377.3378113169181,514.6392913143359,369.790282901584,551.4334923390898,395.2631913033366,579.9725841595717,392.4328681475863,512.9882694734816,326.15613425043375,554.4996757578192,322.1465097797875,516.5261734181695,382.9984576284187,568.6512915365706,363.18619553816666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00132.jpg,,,,,,,474.91232431677736,341.8712818440123,480.07709559362956,359.7493362638853,481.26896588828777,338.29567096003774,512.2575935494009,378.02468078197774,,,441.9372461645671,349.0225036119615,462.59633127197594,356.5710154781301,422.0727412535972,294.59376015590374,451.0749184236133,316.04742545975137,418.894420467842,331.14444919208853,461.00717087909834,345.0496026297675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.8366370308611,125.3975214442623,954.9207187125941,112.89303135386422,994.2577604553046,148.32241994332543,994.7787808757379,165.77660402783937,1004.417658653753,141.02813405725988,1005.4596994946196,178.54160432845407,951.0130655593446,137.1204809040105,967.4252088029921,170.9868082321719,980.1902091036068,173.5919103343382,965.0806169110424,104.03568420649893,985.1399030977227,119.92680702971313,954.3996982921608,159.26384877242373,980.9717397342567,146.2383382615924,,,,,616.2424369721115,344.1891974911476,655.2154311861839,371.8328329220593,655.442018361847,387.2407608671577,678.1007359281682,360.95664849022523,676.967800049852,399.9296427042975,615.5626754451218,370.2467226924169,630.5174290388939,404.46138621756177,648.1912287406243,405.1411477445514,622.8134650663446,331.0471413026813,647.2848800379714,341.2435642075259,616.6956113234379,388.14710956981054,642.2999621733808,378.6304481919557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00139.jpg,,,,,,,538.3000729824478,282.38059874298045,537.2972537440115,305.1947364174046,546.3226268899375,279.8735506468899,551.0860182725096,328.5102837110469,,,510.97324873506057,291.4059718889065,525.0127180731677,306.19755565584086,510.97324873506057,222.4621492464159,529.7761094557397,245.27628692084005,501.94787558913447,276.3636833123631,528.2718805980854,280.87636988532614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.2740217716216,123.30341022482588,1119.0949650104733,140.8509728173628,1129.12214363478,120.61755880760084,1128.7640301124834,156.60796779841635,1075.763228812576,111.48566398903571,1097.2500401503762,151.23626496396628,1108.8887296250182,149.80381087477957,1083.6417263031028,81.40412811611532,1107.9934458192763,96.08678253027884,1077.1956829017627,132.25624828224267,,,826.2829949096813,398.0301687568142,821.5563757746063,375.2190938005825,819.7068291565334,363.9163089123596,771.4131119068538,369.670453946364,768.5360393898517,379.9457129356575,768.1250290302798,362.2722674740727,755.7947182431276,381.38424919415866,812.3086426842422,392.2760237228098,777.57826730043,408.9219432854653,763.3984098952048,398.0301687568142,815.3912203810302,352.202513664565,794.0186816832996,341.7217494954856,801.2113629758051,408.3054277461077,778.6057931993593,377.27414559844124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00143.jpg,,,,,,,,,,,605.1723792634875,242.5083542236398,596.7567432461842,280.9798331598834,,,,,585.0349645077974,266.25247012960267,,,594.352275812669,201.93296628307039,,,588.9422240872598,241.6066789360716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.9536412076372,96.39813858791527,1141.442223688492,85.7377551958847,1138.3563232329043,76.62032203164802,1187.4501941172557,106.91825377741912,1188.5723397374695,125.57392471347265,1195.0246770536985,103.55181691677791,1203.1602328002482,139.88128137119787,1144.52812414408,99.06323443592291,1158.2744079916984,130.34304359938105,1176.2287379151182,132.58733483980853,1149.998584042622,67.50288886741134,1175.3871286999579,79.00488147460223,1144.8086605491335,116.59675975176268,1173.9844466746908,108.74174041026646,957.2973979370095,382.14388965802425,946.291059955493,363.8692152736195,944.6297259205471,353.2782108008395,888.9750357498598,367.814883606616,883.7833668906538,388.16622553470313,868.2083603130361,360.54654720372776,865.0933589975126,386.29722474538903,933.2080544302942,384.4282239560749,900.3967072401127,408.7252342171586,882.9526998731809,400.8338975511656,940.2687240788141,344.5562071173735,912.4413789934705,342.6872063280594,929.8853863604023,403.11823184921616,897.4893726789575,381.3132226405513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00146.jpg,,,,,,,,,,,672.0186207829073,219.78860464214696,656.5513040732018,257.46540175553224,,,,,,,,,681.5369695273414,181.3186118000588,,,660.1206848523645,218.59881104909266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.3592962862888,95.90939027048186,1209.6995211699345,89.53157124181172,1203.6487697837601,78.57480521819889,1251.5641794094104,105.06728426036722,1252.708916158146,124.20074134637767,1259.2502690080642,101.79660783540817,1265.95515567923,134.8304397274946,1206.1017771024794,101.14247255041636,1217.3856107685883,125.99961338010515,1241.4250824920373,134.66690590624665,1212.4795961311497,69.5804450495615,1235.374331105863,76.93946700571937,1207.4100476724632,116.18758410522798,1236.0284663908549,110.46390036154965,1052.4078642623726,378.6607799436804,1047.7274969393093,361.9674698247544,1043.047129616246,352.29471069042347,992.1871380389575,381.00096360521206,988.9108809128131,392.5458696687684,976.5859136287463,376.94464525855716,972.0615585497851,401.90660431489505,1038.3667622931825,377.5686942349656,1012.0006930399257,410.3312654964091,993.1232115035701,413.45151037845136,1037.7427133167741,344.18207399711366,1007.9443746932708,351.2026249817087,1036.182590875753,399.8784451415676,1006.5402644963518,389.58163703082823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00147.jpg,,,,,,,711.521137289096,181.48812148177686,687.1750666577497,246.58739730037692,,,,,,,,,,,,,,,,,689.821378682896,210.86218496090126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.810353813351,96.17284908552872,1232.5169064714826,87.88830497803728,1228.4709663259634,79.02576942118596,1280.8755244012582,107.7326780727261,1280.104869135445,123.33844757291962,1286.0774474454968,104.07206592759067,1290.123387591016,131.43032786395779,1233.8655531866555,98.48481525044528,1247.3520203383857,128.92569825006504,1270.0863506798737,132.00831931331766,1232.7095702879355,67.85126843437223,1255.4439006294238,70.54856186471828,1232.7095702879355,118.3291883451341,1261.609142755929,110.23730805409593,1092.0674682790884,379.9950567874988,1084.0457671046615,363.4256412468795,1080.495178060243,355.0094301786284,1025.3952962227868,381.5730963627959,1024.6062764351382,396.95898222194245,1011.192940045113,380.78407657514737,1010.7984301512887,404.32316690666215,1071.9474636940506,378.811527106026,1050.9069360234228,411.9503581872647,1031.1814413322093,411.42434499549904,1073.1309933755233,346.85622570626015,1043.0167381469375,354.3519136889213,1073.1309933755233,396.5644723281182,1036.3100699519248,388.8057777495742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00163.jpg,,,,,,,1010.1719788988077,238.70970863908462,1011.9257070780981,254.78555028258035,1000.2341858828283,229.06420365298715,998.4804577035379,269.9845278364309,1031.8012931100566,236.07911637014894,1029.4629888710026,265.6002073882048,1015.4331634366789,272.3228320754849,1029.4629888710026,200.7122647544582,1016.6023155562059,221.17242684618014,,,1022.4480761538407,245.14004529648292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.8904640621072,163.96874528490463,1443.2994332213534,150.85199507373284,1439.6483790388622,138.6818144654291,1482.6496838548687,156.66663691992238,1485.0837199765294,175.05713206135914,1487.1120834112467,150.44632238678938,1493.1971737153985,181.9535677393979,1446.8152631748633,161.66993339222503,1460.2024618439973,190.33746993622935,1473.5896605131315,187.22731266966287,1451.1424385022601,125.83551271221961,1472.102193994339,134.21941490905107,1444.6516755111647,181.00699813652983,1476.2941450927547,165.59143603267847,1492.2760157652547,565.4783434101649,1495.1497492829287,541.474216380182,1497.6853965044058,529.1340665689936,1430.237180413116,496.00160954169337,1419.7565052310106,502.25620602133677,1422.9683250448816,473.51887084459673,1403.8664493097544,493.80404861641324,1481.6262974350511,542.3194321206744,1428.546748932131,536.9100513815233,1407.2473122717238,520.0057365716763,1495.1497492829287,514.2582695363282,1451.3675739254247,486.0280638038836,1451.3675739254247,561.2522647077031,1437.5060357813502,510.2012339819649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00164.jpg,,,,,,,1017.8469639230968,243.31838699182126,1017.6018788261824,264.885875520286,1008.043560046522,237.43634466587633,1007.5533898526933,273.21876881537463,,,1036.2283461916747,272.72859862154587,1024.7093466366994,279.5909813351483,1041.3751332268766,219.05496239729843,1029.3659634780724,209.74172871455227,,,1027.4052827027574,250.18076970542367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.0637147791042,156.33758747254996,1441.9777992583618,142.9529628811199,1483.6961096732089,159.98793963384907,1486.651156660927,178.23970309272335,1489.43237735525,154.07784831079115,1496.0377765042676,186.23571258890235,1441.9777992583618,167.81012548901163,1462.1416492922044,195.96998501903332,1478.1336682845624,191.4505013907582,1451.016766514912,131.6542564628109,1472.0497480157305,136.69521897127157,1445.1066725394753,187.6263229360639,1476.7430579374009,169.72221471635876,1506.6906149406584,580.6606122892529,1508.3301600604532,556.3016562237331,1511.1408088372439,545.7617233107677,1446.027445508258,508.05218555549175,1435.2532918638935,517.421014811461,1438.0639406406842,485.80121607256496,1418.1551784717497,503.3677709275072,1495.9164612962938,543.4195159967754,1436.892836983688,551.6172415957485,1424.479138219529,532.6453623524109,1513.0145746884377,531.4742586954147,1470.8548430365763,503.6019916589064,1468.7468564539834,578.786846438059,1448.6038735536495,521.4027672452478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00165.jpg,,,,,,,1028.0973283087915,248.23366206547405,1027.0032258293395,265.3016607449249,1016.0622010348196,237.51145776684461,1018.9068674813948,277.1179675230063,,,1046.697070459475,273.61683958876,1034.6619431855033,282.80730041615664,1046.040608971804,215.62940817780503,1031.8172767389283,224.60104850931125,1037.5066096320784,255.6735589257475,,,,,1445.383882997745,159.7750660865891,1444.848583029847,147.46316682493642,1485.3529472674581,162.80843257134413,1486.4235472032542,182.4360980609354,1491.7765468822336,157.63386621499734,1496.2373799480497,187.7890977399148,1444.4917163845819,171.37323205771122,1468.0449149720914,202.77749684105723,1479.1077809753156,196.53233054891456,1452.8780825483163,137.47090075750816,1471.4351481021117,139.61210062909993,1448.5956828051328,189.9302976115066,1477.5018810716217,172.4438319935071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.8368331158645,594.0811167167572,1523.0062059790234,568.8621571825333,1527.6161233132366,559.3711509062126,1461.179079378991,520.3224393693499,1451.1457298868804,527.9152443904065,1451.6880731026702,499.1710539535494,1434.333090197398,514.6278356035575,1507.5494243290154,573.7432461246412,1449.7898718474062,559.6423225141075,1438.6718359237161,542.55851121673,1526.8026084895519,543.1008544325198,1483.686322834266,513.271977564083,1479.0764055000532,589.7423709904391,1463.34845224215,533.3386765483042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00168.jpg,,,,,,,1046.4865268854198,253.94319401718224,1045.9789588736342,274.2459144886127,1034.8124626143474,244.0456177873599,1039.634358726312,284.14349071843503,,,1063.9976232920287,284.39727472432793,1052.831127032742,287.95025080682825,1058.6681591682782,221.45884126289354,1050.0395029679203,228.81857743378708,1070.3422234393506,271.2005064178981,1054.607615073992,261.0491461821829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.818116287849,170.73963899182414,1450.0753817260595,157.29568665801833,1488.913466245943,170.49067691156847,1490.6562008077326,192.89726413457817,1495.3864803325903,163.02181450389858,1499.1209115364252,195.63584701739046,1454.3077370904057,181.196046362562,1468.0006515044672,211.81838223400857,1481.9425279987845,206.34121646838398,1457.793206213985,145.8434309662578,1477.4612105541826,152.31644505290507,1454.3077370904057,199.86820238173675,1480.4487555172504,181.196046362562,1557.6523074650167,637.7567192944963,1561.0685991293417,607.2728859820583,1567.6383907915051,594.921677657191,1497.2102241731136,552.3494276863723,1487.486932513112,558.1308443490761,1492.2171825098696,532.6400526998822,1474.0845575222986,544.2028860252898,1547.1406408055554,611.7403443123293,1487.2241408466255,590.45421932692,1476.186890854191,571.7960110063759,1567.1128074585322,580.4681360004316,1528.4824324850115,546.3052193571821,1510.3498074974405,626.1938859690888,1498.7869741720328,563.91226101178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00169.jpg,,,,,,,1052.8812195992668,256.2307069929231,1053.5729394953328,273.52370439457127,1039.5079682753258,246.54662844800015,1045.9640206386077,286.2052358224466,,,1070.1742170009152,286.4358091211352,1058.645552066483,291.50842169228537,1062.3347248455013,223.02815198175864,1054.4952326900875,230.4064975397952,,,1060.2595651573035,263.8396258496483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.7636572997155,174.66473671030474,1449.6297800874042,159.25340128805706,1488.2766673770407,174.66473671030474,1488.2766673770407,194.5809240252094,1494.4412015459397,166.8405202651636,1497.0492736943202,198.84867844983188,1450.815267427577,184.6228303677571,1463.6185307014443,214.02291640404496,1479.2669635917268,209.7551619794225,1456.0314117243379,148.82111269453557,1474.5250142310351,154.51145192736547,1451.7636572997155,203.59062781052347,1479.5040610597612,184.14863543168792,1566.2183431048113,646.6445299549424,1571.9533889695467,619.1163098042122,1576.159089270353,610.7049092026002,1509.250220848439,563.6775331117693,1497.3977927279857,567.8832334125754,1503.132838592721,539.208004088898,1481.3396643067265,551.825104991316,1547.1015235556931,621.4103281501064,1492.0450832542326,601.9111722100058,1482.8690098706559,583.5590254428523,1577.0117865191335,593.5998914846972,1531.6138758685354,557.2779343413725,1521.8673217508572,636.3214473984185,1510.3972300213861,578.5886523600815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00170.jpg,,,,,,,1053.7601129560605,261.3174897631644,1056.7222654593263,281.7832706948182,1040.834356578174,250.54602611492558,1049.451527496765,292.554734343057,,,1073.1487475228905,289.3232952485854,1061.300137509828,294.43974048149886,1064.5315766042995,225.50237313277026,1054.5679727296786,237.350983145833,,,1061.0308509186218,266.7032215872838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.8990617313284,177.8882727662495,1446.5851033988956,165.2742727748958,1482.3247700410643,179.72781443165522,1483.9015200399836,197.33485608625307,1487.8433950372817,167.6393977732746,1493.0992283670123,206.53256441328182,1451.3153533956533,192.3418144230089,1458.1479367243032,215.73027274031054,1474.9666033794415,215.20468940733747,1454.9944367264648,152.6602727835421,1470.2363533826838,158.44168944624587,1449.738603396734,206.00698108030875,1471.813103381603,190.50227275760315,1574.8792317050752,661.9535743631135,1577.1671324746176,634.3081067311447,1583.2682011933969,622.8686028834334,1516.9190788766716,571.7721523636565,1503.0010158619561,581.3050722367492,1512.9152525299726,548.5118278733103,1488.5109776548552,563.5738412727967,1556.5760255487373,634.3081067311447,1508.1487925934264,622.8686028834334,1490.9895368218595,595.79511044385,1585.556101962939,611.8104158306459,1548.3777144578776,571.7721523636565,1536.5568938152426,651.0860457077878,1517.1097372741335,587.0248241606048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00177.jpg,,,,,,,,,,,1003.5907536082458,241.52397737603746,1008.5959190507451,268.85988094661104,1038.6269117057416,256.5394737035356,1025.5364790099738,286.18545363218584,1015.9111608513213,279.2552245579559,1023.6114153782434,220.7332901533477,1014.3711099459367,227.66351922757758,1037.4718735267031,279.2552245579559,1017.8362244830518,257.6945118825739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.0693497434384,162.45981634897123,1411.8507427286333,204.18071112689864,,,,,1396.7848640588263,212.52489008248415,,,1391.4538608372022,150.63889616189178,1384.0368128766818,199.08149065404086,1402.811215526749,183.55204648670122,1557.6577114792317,718.1953021272553,1560.359712856547,691.3682884524823,1568.6587170868725,686.7362860913704,1504.9686846215839,626.5202553969158,1496.0906800961195,631.1522577580278,1504.0036841296856,600.4652421156615,1476.2116699630142,611.2732476249225,1545.8847054780722,687.8942866816484,1491.0726775382482,674.963280090211,1480.4576721273668,649.873267300855,1567.3077163982148,659.1372720230787,1535.4627001655706,625.3622548066379,1513.2676888519095,701.211293469845,1508.2496862940382,639.0652617915939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00178.jpg,,,,,,,,,,,994.9229520171762,233.22438980706363,1001.5193754158429,269.11669359392704,1030.8152558040395,254.56575962627971,,,1020.3385833473335,278.42929133322133,,,1010.8319731551372,212.07703244074952,,,1014.1301848544706,247.58131132180898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.3410120985095,153.80649835479397,1395.9383300732425,194.20374068248879,1376.3007817195019,178.35343379696963,,,1385.5584830862651,200.65607799871782,,,1381.0699006054103,144.12799238045042,,,1388.0833107317462,174.42592412622153,1552.3293689455777,718.4364396045297,1555.5211598343526,690.1890902388732,1566.3732488561868,686.6781202612209,1500.3031774585493,625.8745038300617,1490.727804792225,630.5026006187852,1497.5901552030907,602.2552512531286,1472.8537758150862,611.8306239194528,1541.6368694681823,694.3384183942803,1486.418887092379,672.1554717172958,1476.6839248816161,646.4615550626589,1568.128733845013,665.7718899397462,1534.4553399684391,629.5450633521527,1516.1025423579842,703.7542015161658,1500.1435879141104,637.0457719407734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
